subject_id,predicate,object_id,support_count,avg_confidence,evidence_samples
ent:bbbf47c5e52f5f92,REQUIRES,ent:e5c74656c2ff4fbf,1,1.0,supplier/contractor shall… ensure elements are disassembled or demolished to provide the desired circular outcomes in line with the brief
ent:bd1cadbea7952fe1,BARRIERS,ent:d37f829dbd042220,1,0.6,"without deliberate upskilling and cultural integration, there is a risk of displacement or disengagement of these workers."
ent:bd1cadbea7952fe1,ENABLES,ent:915b7157a6fe6f69,1,0.6,upskilling industry professionals to understand better CDW practices and the recycling and reuse of materials
ent:bd1cadbea7952fe1,ENABLES,ent:e5d021251bc4a69a,1,0.6,"without deliberate upskilling and cultural integration, there is a risk of displacement or disengagement of these workers."
ent:bd251689957eafce,ISSUED_BY,ent:672668e773f035a9,1,0.6,The Australian government The Circular Advantage Report 2024 identified the built environment as one of five priority sectors.
ent:bd49038a0a99330d,ENABLES,ent:7f48f533ca19400e,1,1.0,Prioritise mechanical fasteners like screws and bolts to enable disassembly and reconfiguration.
ent:bd89cf8ee020af42,APPLIES_IN,ent:d11fd821fbe00690,1,1.0,DIN SPEC 91484 was created in Germany in 2023
ent:bd89cf8ee020af42,APPLIES_TO,ent:f3decafd4229159e,1,1.0,"describe a procedure to record building materials, as a base to evaluate the potential for high-quality reutilisation"
ent:bd89cf8ee020af42,REQUIRES,ent:84826338ef09734e,1,1.0,"It is split into two auditing stages, an initial audit and a detailed audit"
ent:bd89cf8ee020af42,REQUIRES,ent:e662252e8faca7b0,1,1.0,"It is split into two auditing stages, an initial audit and a detailed audit"
ent:bd95490de1a92444,INVOLVES,ent:4b78a8d367e399f6,1,1.0,"Replace construction materials with renewable, bio-based, or recycled materials"
ent:bd95490de1a92444,INVOLVES,ent:8bb1627054e77ecb,1,1.0,"Replace construction materials with renewable, bio-based, or recycled materials"
ent:bdd41c117527369a,ENABLES,ent:25f1775fcc64f3dd,1,1.0,direct reuse off-site is the second option for consideration. In some cases the materials may only be suitable to be directed for recycling off-site
ent:bdd6fce1deaad3df,BARRIERS,ent:98cb1f101b9a1347,1,1.0,Building services reuse has typically been allocated to the 'too difficult' box given the often-short lifetimes of equipment and the potential trade-off with operational efficiency.
ent:bdd6fce1deaad3df,BARRIERS,ent:e5c74656c2ff4fbf,1,1.0,"Structural, risk to injury/ discomfort including operational efficiency"
ent:be2a5b374fc719df,APPLIES_IN,ent:3f8c3ff814214088,1,0.6,This guidance document is the first step in envisioning a thriving Irish construction sector
ent:be2d45d05bdab541,INVOLVES,ent:ff3fda58f1a0f857,1,1.0,Resource Resilient UK: A Report from the Circular Economy Task Force
ent:be2d45d05bdab541,ISSUED_BY,ent:0f34e22fcdcbae0d,1,1.0,"Resource Resilient UK: A Report from the Circular Economy Task Force. London: Green Alliance, 2013"
ent:be3583fbecc124f4,APPLIES_TO,ent:6cb30efbd41112c6,2,1.0,Ensures the building and its components can be recovered and reused at end-of-use. | Ensures the building and its components can be recovered and reused at end-of-use. Please see Built/Coreo guide here.
ent:be3583fbecc124f4,APPLIES_TO,ent:938bb89e7e566362,1,1.0,Building Layers All Disciplines Key Stakeholders Architect
ent:be3583fbecc124f4,ENABLES,ent:7f48f533ca19400e,1,1.0,"Develop a disassembly plan, including: Detailed diagrams showing how major components and systems can be disassembled."
ent:be3583fbecc124f4,ENABLES,ent:94a8364620db5d58,1,1.0,"maximise their repair and reuse of individual components, thus maximising their value retention"
ent:be3583fbecc124f4,ENABLES,ent:aaa7f2cc90ceb789,1,1.0,allow them to exploit this potential and maximise their repair and reuse of individual components
ent:be3583fbecc124f4,ENABLES,ent:c7678c9360bdfd39,2,1.0,Ensures the building and its components can be recovered and reused at end-of-use. | Ensures the building and its components can be recovered and reused at end-of-use. Please see Built/Coreo guide here.
ent:be3583fbecc124f4,ENABLES,ent:e5c74656c2ff4fbf,1,1.0,clear instructions and diagrams on how to disassemble different components and for different scenarios
ent:be3583fbecc124f4,INVOLVES,ent:0ece5959bb5ac790,1,1.0,Providing asset owners and facility managers with a thorough manual on how the disassembly process is effectively carried-out
ent:be3583fbecc124f4,INVOLVES,ent:81bc0ff11622d401,1,1.0,Providing asset owners and facility managers with a thorough manual on how the disassembly process is effectively carried-out
ent:be3583fbecc124f4,INVOLVES,ent:dbf4e1b4ad38658b,1,1.0,Key Stakeholders Architect Key Design Phase Technical Design
ent:be3583fbecc124f4,ISSUED_BY,ent:e9d453e1e02b3849,1,1.0,Level(s) DGBC - Circular Buildings Project Reference Quay Quarter Tower
ent:be3583fbecc124f4,PRODUCES,ent:f319f26aba0f0eab,1,1.0,Disassembly Plan ❑ Document circularity initiatives in project design and sustainability reporting
ent:be3583fbecc124f4,REFERENCES,ent:5595aab2c1075516,1,1.0,Project Reference The Circular Building
ent:be3583fbecc124f4,REFERENCES,ent:a3b206b68f9b8ff4,1,1.0,integrate adaptability-related information within the building's Material Passport document
ent:be3583fbecc124f4,REFERENCES,ent:c4c4f04fd176f8b8,1,1.0,Level(s) DGBC - Circular Buildings Project Reference Quay Quarter Tower
ent:be3583fbecc124f4,REQUIRES,ent:15910d4e3f7f958b,1,1.0,"Develop a disassembly plan, including: Specifications for reversible connections and assembly methods."
ent:be3583fbecc124f4,REQUIRES,ent:51c2ee7239825f27,1,1.0,"Avoid over-engineering to balance durability, material efficiency, and embodied carbon."
ent:be3583fbecc124f4,REQUIRES,ent:6fed3caaeebbc977,1,1.0,"Ensure disassembly considers planned next strategy ie reuse, adaptation, recycling"
ent:be3583fbecc124f4,REQUIRES,ent:77e3d13bdb3f6387,1,1.0,"Provide sufficient 3D as-built documentation to the asset management system, also including information about materials and connection types"
ent:be3583fbecc124f4,REQUIRES,ent:7f48f533ca19400e,2,1.0,"Complete a Disassembly Plan ❑ Establish data tracking methods | Design for disassembly to enable efficient reuse, recycling, or repurposing of components at end-of-life."
ent:be3583fbecc124f4,REQUIRES,ent:c1ccf2f904e0c465,1,1.0,Ensure climate resilience by aligning the design with the project's climate resilience plan.
ent:be3583fbecc124f4,REQUIRES,ent:ebf24303b55a7a7f,1,1.0,"Ensure internal spaces (e.g., meeting rooms, common areas, workstations) can be adapted to suit future needs."
ent:beb83577176d0831,REFERENCES,ent:74580361eacc5dbf,1,1.0,For greater detail refer to the IStructE Circular Economy and Reuse guide2
ent:bf3c4c1cabbd5b04,INVOLVES,ent:daef001b497410fd,1,1.0,business models for the reuse of partitions and ceilings in office buildings are currently being tested by SG Clipper Cormaine and Eurocoustic
ent:bf460eee8a37b2cc,PROHIBITS,ent:b852276b112492bd,2,0.6,"Refuse Preventing the use of virgin materials in solutions, products and services. | Refuse Preventing the use of virgin materials in solutions, products and services."
ent:bfbe9868bf4e8d4a,INVOLVES,ent:1627407c70fb556e,1,1.0,"Database management, knowledge of material properties, urban mining experts"
ent:bfbe9868bf4e8d4a,PRODUCES,ent:d3b5606632a6007c,1,1.0,"Develop and utilize material databases to track and manage inventory effectively, with individual labels/markings for each reclaimed material"
ent:bfc75cb5740b24df,INVOLVES,ent:410a3d712c316268,1,0.6,"Embrace circular initiatives such as hubs for upcycling, reuse, repairing and sharing."
ent:c05f911302f7d35b,INVOLVES,ent:b8810dabe06b2f2d,1,0.6,"members of various stakeholders, e.g., RIAI, Engineers Ireland, Irish Planning Institute etc."
ent:c087c926646208cb,APPLIES_TO,ent:6c7e55be83345e79,1,1.0,Timber is burned for energy
ent:c087c926646208cb,INVOLVES,ent:6c7e55be83345e79,1,1.0,R9 Recover Incineration of material with energy recovery ... Timber is burned for energy
ent:c0cc81f5bdfd900b,ENABLES,ent:4244bdf3db621213,1,0.6,Technical Guidance Document B - Fire Safety by a cross department/industry representative working group to allow for multistorey timber frame buildings & high-rise mass timber buildings
ent:c0cc81f5bdfd900b,INVOLVES,ent:11555f5d765922fa,1,0.6,"Continuation of programme of reform Technical Guidance Document B - Fire Safety by a cross department/industry representative working group NSAI Department of Housing, Local Government and Heritage"
ent:c0cc81f5bdfd900b,INVOLVES,ent:2ac6a70d22ce23ad,1,0.6,Continuation of programme of reform Technical Guidance Document B - Fire Safety by a cross department/industry representative working group NSAI
ent:c0cc81f5bdfd900b,ISSUED_BY,ent:83b7af503d0c0625,1,0.6,"Technical Guidance Document B - Fire Safety by a cross department/industry representative working group under Department of Agriculture, Food & the Marine"
ent:c27bf90b3b5466c1,REQUIRES,ent:fd61cab0e133de93,1,1.0,"the material to be tested, defabricated and cleaned. Only when this point is reached is it possible to design"
ent:c2a41a0cbce9075f,INVOLVES,ent:daef001b497410fd,1,1.0,Various take-back services and business models for the reuse of partitions and ceilings in office buildings are currently being tested by SG Clipper Cormaine
ent:c2ea12f78cfa7279,INVOLVES,ent:093abe0c518d2803,1,1.0,"In the AEC industry, through designing out waste and pollution, keeping products and materials in use, and regenerating natural systems"
ent:c2ea12f78cfa7279,INVOLVES,ent:40394bcd273bff24,1,1.0,"In the AEC industry, through designing out waste and pollution, keeping products and materials in use, and regenerating natural systems"
ent:c2ea12f78cfa7279,REQUIRES,ent:10af3d78b5cab6cf,1,0.6,the AEC industry needs a cultural shift to overcome the stigma attached to reused products
ent:c2ea12f78cfa7279,REQUIRES,ent:36024c57617905d0,1,1.0,"For the AEC industry, establishing supply chain collaboration across the entire lifetime of projects"
ent:c2ea12f78cfa7279,REQUIRES,ent:581918652ebd5506,1,1.0,"evidence from the AEC industry shows that technical design concerns, smooth information flows"
ent:c2ea12f78cfa7279,REQUIRES,ent:82c1e9c4e16eb50a,1,0.6,the widespread adoption of the CE in the AEC industry is reliant on reducing costs and offering good value
ent:c2ea12f78cfa7279,REQUIRES,ent:aae3e83abd45c5d6,1,1.0,"evidence from the AEC industry shows that technical design concerns, smooth information flows"
ent:c2f6a9b66eec87d7,APPLIES_TO,ent:35aad63163e239a7,1,0.6,As we transition towards a circular economy the safe disposal of residual waste via landfill will still be necessary
ent:c2f6a9b66eec87d7,BARRIERS,ent:02c95ca2caf91411,1,1.0,95% C&D waste diverted from landfill virgin material associated
ent:c2f6a9b66eec87d7,BARRIERS,ent:06a8711d8a83bb6e,1,0.6,Materials that are heavy and generated in large volumes cost more to dispose of to landfill
ent:c2f6a9b66eec87d7,BARRIERS,ent:9a161372955508b3,1,0.6,Materials that are heavy and generated in large volumes cost more to dispose of to landfill
ent:c313c874d8b2d03e,BARRIERS,ent:58ecc79812b5ebaf,1,0.6,Manufacturers and suppliers do not currently provide enough data to allow people to procure and specify based on circular criteria
ent:c3b17b750982827a,APPLIES_IN,ent:a7ad52092e6ad514,1,0.6,"Energy Performance of Buildings Directive (EPBD) requires the calculation of whole life-cycle EU carbon for new-builds, with limits to be introduced from 2030"
ent:c3e74ca57e320934,INVOLVES,ent:3e23e57b4994740f,1,0.6,Safe and timely transportation of steel is ensured by their global delivery network.
ent:c3e74ca57e320934,INVOLVES,ent:d712b5cd06a34031,1,0.6,"Cleveland Steel provides on-site storage, eliminating the need for customers to store materials"
ent:c3f3b700be9c6103,APPLIES_IN,ent:8916b8e7b5d3d14b,1,1.0,"For Australian cities, which also have heritage buildings amidst new development"
ent:c40fb278f174f314,AFFECTS,ent:a03e0e28b08d72d4,1,0.6,included in the Building Codes of Australia and the National Construction Code to improve the overall industry sustainability
ent:c40fb278f174f314,APPLIES_IN,ent:2ca69d28fbcb6e45,1,0.6,the Building Codes of Australia and the National Construction Code
ent:c40fb278f174f314,REFERENCES,ent:6c6a4ddd47bd9a6c,1,1.0,integrate these requirements into the National Construction Code and relevant infrastructure standards
ent:c40fb278f174f314,REQUIRES,ent:58ecc79812b5ebaf,1,1.0,"By 2027, incorporate these into the National Construction Code (NCC) or state building codes as best-practice requirements for large projects."
ent:c40fb278f174f314,REQUIRES,ent:6bfa47089cbf64d4,1,1.0,adding end-of-life considerations to the National Construction Code
ent:c40fb278f174f314,REQUIRES,ent:bba1412d2cce870c,1,0.6,Mandate measurement of embodied carbon in the National Construction Code
ent:c40fb278f174f314,REQUIRES,ent:bfea223c3d2b5175,1,0.6,"The new ISO 59000s (4,10,20) Circular Economy Plan for Standards are adopted in the Code"
ent:c48701e9df6a8c56,ISSUED_BY,ent:83b13f0a7bbf7295,1,0.6,"Introduce a Circular Economy Act that provides an overarching, integrated regulatory framework"
ent:c48701e9df6a8c56,REQUIRES,ent:526413fbdb25b5dc,1,0.6,"Consider mandating extended producer responsibility (EPR) and empowering regulators to enforce take-back, reuse"
ent:c48701e9df6a8c56,REQUIRES,ent:91e0e48430774c86,1,0.6,Provide adequate resources at Commonwealth level for product stewardship and managing the circular economy
ent:c4f21ac3e5dbce81,INVOLVES,ent:58ecc79812b5ebaf,1,1.0,CIRCULAR ENGINEERING PILLAR 1: Circular Design & Construction cont.
ent:c54fed070b8ff352,INVOLVES,ent:3a731c27c6aa8333,2,1.0,It is difficult for building-industry stakeholders to economically justify disassembly and reuse | It is difficult for building-industry stakeholders to economically justify disassembly and reuse
ent:c54fed070b8ff352,INVOLVES,ent:5cd53dea06171531,2,1.0,local building-industry actors seeking to reuse materials are not penalised | local building-industry actors seeking to reuse materials are not penalised
ent:c562035893344b91,APPLIES_TO,ent:fa93d4def23e2f6b,2,0.8,"Provide Australians with the education, training, new skills and access to circular services needed to transition | Provide Australians with the education, training, new skills and access to circular services needed to transition"
ent:c562035893344b91,ENABLES,ent:8782e659d2535a23,1,0.6,the education of involved actors in the construction industry creates an excellent opportunity to transition towards circular economy practices
ent:c5bb7b737b57c7f0,ENABLES,ent:4aae5945293daf9f,1,0.6,"built environment that prioritises retention and refurbishment over demolition and rebuilding, where material resources can be recirculated"
ent:c5bb7b737b57c7f0,REQUIRES,ent:1de8b185f1c114c8,1,0.6,regenerative built environment that prioritises retention and refurbishment over demolition and rebuilding
ent:c5ea98559f3b6f94,REQUIRES,ent:bb223e4eec81dc19,1,0.6,A circular construction evaluation framework to promote designing for disassembly and adaptability. J. Clean. Prod. 2021
ent:c5ea98559f3b6f94,REQUIRES,ent:e5c74656c2ff4fbf,1,0.6,A circular construction evaluation framework to promote designing for disassembly and adaptability. J. Clean. Prod. 2021
ent:c653987669933d54,APPLIES_TO,ent:e1783faa9c93afa5,1,1.0,"social infrastructure such as hospitals, schools and arts buildings"
ent:c6539950d8961d93,REFERENCES,ent:fe9d8ddd30b8c401,1,0.6,"Framework follows CE hierarchy (Figure 3): GLA guidance... Decreasing returns obtained outwards, from retention/retrofit to material recycling"
ent:c67cf446864bc7ef,INVOLVES,ent:2fd465cf2dd3cfe5,1,0.6,multiple agencies involved in construction waste management through policies
ent:c72b4b24948f2651,BARRIERS,ent:7f48f533ca19400e,1,1.0,"however, it would pose significant challenges for deconstruction."
ent:c72b4b24948f2651,BARRIERS,ent:8b1faedd0bad1d0c,2,0.6,"They included 'building materials', 'cost', 'design', 'building performance', 'social sustainability', 'vehicles', 'end-of-life', 'drivers', 'challenges' | They included 'building materials', 'cost', 'design', 'building performance', 'social sustainability', 'vehicles', 'end-of-life', 'drivers', 'challenges'"
ent:c72b4b24948f2651,BARRIERS,ent:abb5d16cadb7c7bf,1,0.6,"client's design brief, and design changes during construction presents some significant challenges"
ent:c7a68535667d7797,APPLIES_TO,ent:353d1e711c382ab5,1,0.6,circular practices earlier in the product life cycle that reduce materials use
ent:c7a68535667d7797,INVOLVES,ent:6a953fcdf8dba610,1,1.0,"new services: design consultancies specialising in circular architecture, deconstruction contractors (instead of demolition only), and certification services for reused components"
ent:c7a68535667d7797,PRODUCES,ent:2e49cd0847a19ff8,1,1.0,concrete aggregates from Roads C&D waste; crumb rubber; polymer-modified binders from recycled plastics; lifecycle performance monitoring
ent:c7a68535667d7797,PRODUCES,ent:da53b3cc76faceba,1,1.0,Incorporation of recycled asphalt pavement; concrete aggregates from Roads C&D waste; crumb rubber; polymer-modified binders from recycled plastics
ent:c7a68535667d7797,REQUIRES,ent:3d40a26d8db16352,1,0.6,"regional or remote areas often lack recycling infrastructure, making local solutions necessary"
ent:c7c31b04132c2ffe,AFFECTS,ent:d948e6c3294a579f,1,0.6,the direct impact of sustainability rating tools in C&D waste minimisation
ent:c7c31b04132c2ffe,ENABLES,ent:36bf88f3c4d7251e,1,0.6,the direct impact of sustainability rating tools in C&D waste minimisation
ent:c8308854e4c8b5bd,ENABLES,ent:d37fa041bbbac559,1,0.6,Increased teleworking to reduce need for office floor space
ent:c8bb7e848f2afacf,ENABLES,ent:c8d0e702d841cd2a,1,0.6,This includes zoning overlays that facilitate the conversion of industrial spaces into mixed-use developments
ent:c8c84d77971022f1,BARRIERS,ent:fd61cab0e133de93,1,1.0,Smaller sections less than 50kg/m were more susceptible to damage
ent:c8cd79d38bc1bd01,INVOLVES,ent:668bafd32a93d7b7,2,1.0,Provide information for building users regarding material use and maintenance to drive circular outcomes | Provide information for building users regarding material use and maintenance to drive circular outcomes
ent:c8cd79d38bc1bd01,INVOLVES,ent:daeeeb85aa94033c,2,1.0,Provide information for building users regarding material use and maintenance to drive circular outcomes | Provide information for building users regarding material use and maintenance to drive circular outcomes
ent:c8e01966bbe40c4d,ENABLES,ent:a201eef95509e7b3,1,0.6,"This would have to be incen/vised through benefit and penalty schemes, led by public sector example."
ent:c8e01966bbe40c4d,ISSUED_BY,ent:b76e9fd47f6da61e,1,0.6,"incen/vised through benefit and penalty schemes, led by public sector example."
ent:c8eea3dcf3bf6936,REQUIRES,ent:4edd7429da7a6ad7,1,1.0,Sustainable Design infrastructure and buildings for disassembly
ent:c8eea3dcf3bf6936,REQUIRES,ent:60724ce9418af755,1,1.0,Product as a service Provide a service in areas that were traditionally sold as products
ent:c8eea3dcf3bf6936,REQUIRES,ent:668bafd32a93d7b7,1,1.0,Usage optimisation/maintenance Increase the performance and efficiency of product to maximise its life span
ent:c8eea3dcf3bf6936,REQUIRES,ent:795076d1795eb4bc,1,1.0,Resource efficiency Optimise usage of raw materials to minimise waste in the construction process
ent:c8eea3dcf3bf6936,REQUIRES,ent:b28fe31643a1778f,1,1.0,Remanufacture or refurbish existing buildings/components for new usage
ent:c8eea3dcf3bf6936,REQUIRES,ent:bd95490de1a92444,1,1.0,"Circular Replace construction materials with renewable, bio-based, or recycled materials"
ent:c8eea3dcf3bf6936,REQUIRES,ent:d10f236977aa2ea5,1,1.0,Sharing/virtualising Sharing or multi-purposing of assets
ent:c8eea3dcf3bf6936,REQUIRES,ent:d703526383f5099f,1,1.0,Refurbishing/remanufacture Remanufacture or refurbish existing buildings/components for new usage
ent:c8efd680b14e55d7,INVOLVES,ent:58ecc79812b5ebaf,1,1.0,Circular design consultants Continuous and future proof CE strategies
ent:c8efd680b14e55d7,INVOLVES,ent:9d3b3c989b641fde,1,1.0,Materials banks from C&D for future usage Continuous and future proof CE strategies
ent:c98a5155fb857ede,AFFECTS,ent:0d8fdb78bf9143c4,1,0.6,they can influence their internal stakeholders to advance the circularity of their products
ent:c98a5155fb857ede,AFFECTS,ent:b852276b112492bd,1,0.6,"Circular business models e.g., reuse, sharing, remanufacturing, leasing, take-back, product-as-a-service etc. Use and extraction of raw virgin materials"
ent:c98a5155fb857ede,ENABLES,ent:fe9d8ddd30b8c401,1,0.6,more effectively implemented through adopting a circular economy business model
ent:c98a5155fb857ede,INVOLVES,ent:c313c874d8b2d03e,1,0.6,building trusted partnerships and long-term relationships with suppliers and customers
ent:c98a5155fb857ede,INVOLVES,ent:ebcbf13a1a25073b,1,0.6,assess and provide evidence of the value of adopting circular business models
ent:c98a5155fb857ede,PRODUCES,ent:16021c4b356e650d,1,1.0,new business models focused on reuse offer significant opportunities for innovation and job creation
ent:c98a5155fb857ede,REQUIRES,ent:36024c57617905d0,1,0.6,"highly efficient circular business models, enabled by collaboration between stakeholders"
ent:ca26a1a089f8ec66,APPLIES_TO,ent:d948e6c3294a579f,1,0.6,"subsidies for C&D waste recycledmaterials,andtheproximityprinciple"
ent:ca485238bef687ca,ENABLES,ent:7620edae7028b6fb,1,1.0,receive specialist demolition advices as early as possible to inform potential for circular economy opportunities in disassembly methodology
ent:ca4e02018ce9d460,APPLIES_IN,ent:f3e0e603c870e80d,1,1.0,"we leveraged ongoing demolition work at our Bulli community, with a case study building"
ent:ca4e02018ce9d460,INVOLVES,ent:459d8397c39b2256,1,1.0,What the results of this research suggest for Landcom and our zero waste pathway
ent:ca4e02018ce9d460,INVOLVES,ent:5c4052b158caff00,1,1.0,Landcom developed a research partnership with the University of Wollongong's Sustainable Buildings Research Centre
ent:ca4e02018ce9d460,REQUIRES,ent:2f359a766b36e019,1,1.0,What the results of this research suggest for Landcom and our zero waste pathway is a need for: A demolition decision making framework
ent:ca4e02018ce9d460,REQUIRES,ent:459d8397c39b2256,1,1.0,What the results of this research suggest for Landcom and our zero waste pathway is a need for
ent:ca4e02018ce9d460,REQUIRES,ent:75e2d1900c905b64,1,1.0,"Considered action around materials that Landcom uses in construction (e.g. designing for deconstruction) from a cost, reuse"
ent:ca4e02018ce9d460,REQUIRES,ent:7f48f533ca19400e,1,1.0,"Landcom uses in construction (e.g. designing for deconstruction) from a cost, reuse potential and embodied carbon perspective."
ent:ca626dd84d2ad901,ENABLES,ent:fd61cab0e133de93,1,1.0,"easier to work with a different site on an aligned programme, or better yet, a stockholder"
ent:ca791dc438f782ab,REQUIRES,ent:0457a8067d2d32ec,1,0.6,"one of the objects of the Protection of the Environment Operations Act 1997 is the reduction in the use of materials and the re-use, recovery, and recycling"
ent:cac4c0cd94501276,AFFECTS,ent:206179caaddb6fb7,1,0.6,Material Circularity Indicator (MCI) and Circularity Transition Indicator (CTI) can be used as an emerging metric across all circular strategies
ent:cac4c0cd94501276,AFFECTS,ent:37419d87b0133094,2,0.6,Material Circularity Indicator (MCI) and Circularity Transition Indicator (CTI) can be used as an emerging metric across all circular strategies | Material Circularity Indicator (MCI) and Circularity Transition Indicator (CTI) can be used as an emerging metric across all circular strategies
ent:cac4c0cd94501276,AFFECTS,ent:814659abfde48077,2,0.6,Material Circularity Indicator (MCI) and Circularity Transition Indicator (CTI) can be used as an emerging metric across all circular strategies | Material Circularity Indicator (MCI) and Circularity Transition Indicator (CTI) can be used as an emerging metric across all circular strategies
ent:cac4c0cd94501276,AFFECTS,ent:e5c74656c2ff4fbf,1,0.6,Material Circularity Indicator (MCI) and Circularity Transition Indicator (CTI) can be used as an emerging metric across all circular strategies
ent:cac4c0cd94501276,AFFECTS,ent:ee339dd6fa23ac18,1,0.6,Material Circularity Indicator (MCI) and Circularity Transition Indicator (CTI) can be used as an emerging metric across all circular strategies
ent:cac4c0cd94501276,AFFECTS,ent:fcbaf59f26e654e2,2,0.6,Material Circularity Indicator (MCI) and Circularity Transition Indicator (CTI) can be used as an emerging metric across all circular strategies | Material Circularity Indicator (MCI) and Circularity Transition Indicator (CTI) can be used as an emerging metric across all circular strategies
ent:cadcfdcc286ebf0b,INVOLVES,ent:2641a146911ad4e3,1,0.6,"Request detailed information from designers and/or asset managers on products, materials, and building design."
ent:cadcfdcc286ebf0b,INVOLVES,ent:3097f78ae7a7137b,1,0.6,"Request detailed information from designers and/or asset managers on products, materials, and building design."
ent:cadcfdcc286ebf0b,INVOLVES,ent:e5c74656c2ff4fbf,1,0.6,End of service stakeholders have opportunities to responsibly disassemble and/or handle materials at the end of their current use
ent:cb383f84cce4ab19,INVOLVES,ent:113273311b018db8,1,0.6,The ACT has specialised facilities for sorting C&D waste for use in building and road construction.
ent:cb383f84cce4ab19,INVOLVES,ent:b28fe31643a1778f,1,0.6,waste materials that have been recycled and remanufactured by the specialised facilities
ent:cb383f84cce4ab19,INVOLVES,ent:d948e6c3294a579f,1,0.6,The ACT has specialised facilities for sorting C&D waste for use in building and road construction.
ent:cb383f84cce4ab19,PRODUCES,ent:d948e6c3294a579f,1,0.6,The ACT has specialised facilities for sorting C&D waste for use in building and road construction.
ent:cb3a65383ab238e0,ENABLES,ent:32b43dd149775cb2,4,1.0,"What institutional models/organisations and structures are required to support knowledge, leadership, responsibility and stewardship in circular economy housing construction? | What institutional models/organisations and structures are required to support knowledge, leadership, responsibility and stewardship in circular economy housing construction? | What institutional models/organisations and structures are required to support knowledge, leadership, responsibility and stewardship in circular economy housing construction?"
ent:cb4200f7899fab4c,INVOLVES,ent:389cbe00811b6170,1,0.6,"an analytical backend for planners to do scenario analysis (e.g. what if we build another MRF here, how will flows change?)"
ent:cb4200f7899fab4c,REQUIRES,ent:1fd5a7c155e2021d,1,0.6,Use scenario modelling tools (drawing on the national data platform) to test if current actions are
ent:cba2bf08839fb80a,ENABLES,ent:915b7157a6fe6f69,1,0.6,examined the use of automated waste sorting systems that significantly
ent:cc62cdd89cecd658,PRODUCES,ent:e2ad6d5c98516a40,2,0.8,manufacturing industries that emit greenhouse gases (GHG) | manufacturing industries that emit greenhouse gases (GHG)
ent:cc62cdd89cecd658,PRODUCES,ent:f3decafd4229159e,2,0.8,All of the materials used to construct the existing housing stock are produced by manufacturing industries | All of the materials used to construct the existing housing stock are produced by manufacturing industries
ent:cc88ed7ae40f7f28,APPLIES_IN,ent:d5187b49ac595e36,1,0.6,London. Demolish to segregate at the highest value is what is required to ensure that a project is more circular
ent:cc88ed7ae40f7f28,ENABLES,ent:7ead4e8283929620,1,1.0,Demolish to segregate at the highest value is what is required to ensure that a project is more circular and a minimum reuse on site target
ent:ccda7bfacd7aaee6,ENABLES,ent:7f48f533ca19400e,1,1.0,Circular Buildings Toolkit: https://ellenmacarthurfoundation.org/articles/circular-buildings-toolkit
ent:ccda7bfacd7aaee6,INVOLVES,ent:2d0290eea301852e,1,0.6,Circular design workshop Framework + Circular Strategies Interactive card set for existing best practices Circular Design Statement
ent:ccda7bfacd7aaee6,INVOLVES,ent:7e3c40d0292dad51,1,0.6,Circular Buildings Toolkit A Circular design strategies and actions Circular design workshop Framework + Circular Strategies
ent:cd58309b1bb12e75,ENABLES,ent:4524d69698dba12a,1,0.6,which is a hard sell without policy mandates or visionary clients
ent:cd58309b1bb12e75,INVOLVES,ent:314639a8e9121b48,1,1.0,"Clients and regulators are paying attention: they expect demolition contractors to be as competent in project management, safety, and innovation"
ent:cd58309b1bb12e75,INVOLVES,ent:5cd53dea06171531,1,0.6,placing a greater value on disassembly as opposed to demolition and reuse of materials and assemblies utilising best practices to incentivise stakeholders
ent:cd58309b1bb12e75,INVOLVES,ent:77b4b5dc7a53caec,1,1.0,There is a need for the client to lead the decision-making process and value allocation in relation to how buildings are demolished/disassembled
ent:cd58309b1bb12e75,INVOLVES,ent:7c6c02f80118b246,1,0.6,Sometimes on the client so it's very rarely
ent:cd58309b1bb12e75,INVOLVES,ent:b28fe31643a1778f,1,1.0,We generally try and steer clients towards maybe getting a furniture piece made
ent:cd58309b1bb12e75,INVOLVES,ent:e227499b8c472390,2,0.6,Clients will need to become the prime driver of what is considered of value and to direct the work carried out by the contractor | Clients will need to become the prime driver of what is considered of value and to direct the work carried out by the contractor
ent:cd58309b1bb12e75,REQUIRES,ent:979c5f673acb0f48,1,0.6,"The next level of considerations is the client's ESG, Social Value and Financial goals"
ent:cd58309b1bb12e75,REQUIRES,ent:bba1412d2cce870c,1,1.0,targets should be set and a client champion identified to ensure implementation on the project
ent:cd58309b1bb12e75,REQUIRES,ent:e5c74656c2ff4fbf,2,0.6,"Clients will need to become the prime driver of what is considered of value and to direct the work carried out by the contractor, placing a greater value on disassembly | Clients will need to become the prime driver of what is considered of value and to direct the work carried out by the contractor, placing a greater value on disassembly"
ent:cddd9b22ed00b1ec,PRODUCES,ent:81a55970816afcc9,1,0.6,"using crushed glass and plastic in new composites, or extracting rare metals from electronic scrap more efficiently."
ent:ce485aa4682e5f74,AFFECTS,ent:3cc3791f5ffd890d,1,0.6,National Waste Reports (2022) offer detailed data on waste generation and highlight the progress and challenges in achieving these goals
ent:ce485aa4682e5f74,APPLIES_IN,ent:2ca69d28fbcb6e45,1,0.6,National Waste Report 2020 Australia: Department of Agriculture Water and the Environment
